LISTA;empresa;caregoria;codigo;titulo; P.V.P  ACT. ; NUEVO P.V.P ; INCREMENTO ; % INCREMENTO ;; CONSE ; PRECIO NUEVO ;
NO CATALOGO;4;ELT;45509D;CLASSROOM DVD WORLD LINK 3 SECOND EDITIO; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.233,00 ; 18.900 ;
NO CATALOGO;4;ELT;45509I;INTERACTIVE P.T. CD-ROM WORLD LINK 3; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 2.234,00 ; 36.900 ;
NO CATALOGO;4;ELT;45509L;LESSON PLANNER WORLD LINK 3  2aE + CD-R; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.235,00 ; 60.900 ;
NO CATALOGO;4;ELT;45509W;WORKBOOK WORLD LINK 3 SECOND EDITION; 59.000,00 ; 64.900,00 ; 5.900,00 ; 0,10 ;#�REF!; 2.236,00 ; 67.900 ;
NO CATALOGO;4;ELT;45513B;WORLD LINK BOOK 3B D.E.F. + CD-R. COMBO; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.237,00 ; 96.900 ;
NO CATALOGO;4;ELT;45514A;WORLD PASS COMBO SPLIT A ADVANCED; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.238,00 ; 90.900 ;
NO CATALOGO;4;ELT;45514B;WORLD PASS COMBO SPLIT A UPPER-INTERMEDI; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.239,00 ; 90.900 ;
NO CATALOGO;4;ELT;45514E;AUDIO CD WORLD PASS ADVANCED NATGEO-CENG; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.240,00 ; 18.900 ;
NO CATALOGO;4;ELT;45514W;WORKBOOK WORLD PASS UPPER-INTERMEDIATE; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.241,00 ; 60.900 ;
NO CATALOGO;4;ELT;45515A;WORLD PASS COMBO SPLIT B ADVANCED; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.242,00 ; 90.900 ;
NO CATALOGO;4;ELT;45515B;WORLD PASS COMBO SPLIT B UPPER-INTERMEDI; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.243,00 ; 90.900 ;
NO CATALOGO;4;ELT;45515W;WORKBOOK WORLD PASS ADVANCED; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.244,00 ; 60.900 ;
NO CATALOGO;4;ELT;45516A;ASSESSMENT BOOK MILESTONE INTRODUCTORY; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.245,00 ; 70.900 ;
NO CATALOGO;4;ELT;45516C;TEACHER RESOURCE CD-ROM INTROD MILESTONE; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.246,00 ; 70.900 ;
NO CATALOGO;4;ELT;45516E;CD E-BOOK MILESTONE INTRODUCTORY; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.247,00 ; 18.900 ;
NO CATALOGO;4;ELT;45516I;CD-ROM INDEPEND.INTRO PRACTICE MILESTON; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.248,00 ; 18.900 ;
NO CATALOGO;4;ELT;45516P;CDs 1, 2 & 3 AUDIO P. MILESTONES INTRODU; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.249,00 ; 18.900 ;
NO CATALOGO;4;ELT;45516W;WORKBOOK MILESTONES INTRODUCTORY; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.250,00 ; 60.900 ;
NO CATALOGO;4;ELT;45517A;ASSESSMENT BOOK MILESTONE A; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.251,00 ; 70.900 ;
NO CATALOGO;4;ELT;45517C;TEACHER RESOURCE CD-ROM A MILESTONE; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.252,00 ; 70.900 ;
NO CATALOGO;4;ELT;45517I;CD-ROM INDEPEND.A PRACTICE MILESTONE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.253,00 ; 18.900 ;
NO CATALOGO;4;ELT;45517P;CDs AUDIO PROGRAM MILESTONES A  (2); 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.254,00 ; 18.900 ;
NO CATALOGO;4;ELT;45517W;WORKBOOK MILESTONES A WITH TEST PREPARAT; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.255,00 ; 60.900 ;
NO CATALOGO;4;ELT;45518A;ASSESSMENT BOOK MILESTONE B; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.256,00 ; 70.900 ;
NO CATALOGO;4;ELT;45518C;TEACHER RESOURCE CD-ROM B MILESTONE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.257,00 ; 18.900 ;
NO CATALOGO;4;ELT;45518E;CD-ROM MILESTONES B E-BOOK PROVIDES 1CD; 126.000,00 ; 138.600,00 ; 12.600,00 ; 0,10 ;#�REF!; 2.258,00 ; 144.900 ;
NO CATALOGO;4;ELT;45518I;CD-ROM INDEPEND.B PRACTICE MILESTONE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.259,00 ; 18.900 ;
NO CATALOGO;4;ELT;45518P;CDs AUDIO PROGRAM MILESTONES B  (2); 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.260,00 ; 18.900 ;
NO CATALOGO;4;ELT;45518W;WORKBOOK MILESTONES B WITH TEST PREPARAT; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.261,00 ; 60.900 ;
NO CATALOGO;4;ELT;45519A;ASSESSMENT BOOK MILESTONE C; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.262,00 ; 70.900 ;
NO CATALOGO;4;ELT;45519C;TEACHER RESOURCE CD-ROM C MILESTONE; 61.000,00 ; 67.100,00 ; 6.100,00 ; 0,10 ;#�REF!; 2.263,00 ; 70.900 ;
NO CATALOGO;4;ELT;45519E;CD-ROM MILESTONES C E-BOOK PROVIDES 1CD; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.264,00 ; 18.900 ;
NO CATALOGO;4;ELT;45519I;CD-ROM INDEPEND.C PRACTICE MILESTONE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.265,00 ; 18.900 ;
NO CATALOGO;4;ELT;45519P;CDs 1 & 2 AUDIO P. MILESTONES C; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.266,00 ; 18.900 ;
NO CATALOGO;4;ELT;45519W;WORKBOOK MILESTONES C WITH TEST PREPARAT; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.267,00 ; 60.900 ;
NO CATALOGO;4;ELT;45541A;STUDENT BOOK ENG. EXPLORER 1 + MULTIROM; 121.000,00 ; 133.100,00 ; 12.100,00 ; 0,10 ;#�REF!; 2.268,00 ; 139.900 ;
NO CATALOGO;4;ELT;45541D;DVD ENGLISH EXPLORER 1 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.269,00 ; 18.900 ;
NO CATALOGO;4;ELT;45541E;EXAMVIEW A. SUITE ENG. EXPLORER 1 NAT-CE; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.270,00 ; 60.900 ;
NO CATALOGO;4;ELT;45541I;INTERACTIVE W.S. ENGLISH EXPLORER 1; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.271,00 ; 72.900 ;
NO CATALOGO;4;ELT;45541W;WORKBOOK ENG. EXPLORER 1 + CD AUDIO; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.272,00 ; 90.900 ;
NO CATALOGO;4;ELT;45542A;STUDENT BOOK ENG. EXPLORER 2 + MULTIROM; 121.000,00 ; 133.100,00 ; 12.100,00 ; 0,10 ;#�REF!; 2.273,00 ; 139.900 ;
NO CATALOGO;4;ELT;45542D;DVD ENGLISH EXPLORER 2 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.274,00 ; 18.900 ;
NO CATALOGO;4;ELT;45542E;EXAMVIEW A. SUITE ENG. EXPLORER 2 NAT-CE; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.275,00 ; 60.900 ;
NO CATALOGO;4;ELT;45542I;INTERACTIVE W.S. ENGLISH EXPLORER 2; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.276,00 ; 72.900 ;
NO CATALOGO;4;ELT;45542R;TEACHER`S RESOURCE B. ENG. EXPLORER 2; 67.000,00 ; 73.700,00 ; 6.700,00 ; 0,10 ;#�REF!; 2.277,00 ; 77.900 ;
NO CATALOGO;4;ELT;45542W;WORKBOOK ENG. EXPLORER 2 + CD AUDIO; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.278,00 ; 90.900 ;
NO CATALOGO;4;ELT;45543A;STUDENT BOOK ENG. EXPLORER 3 + MULTIROM; 121.000,00 ; 133.100,00 ; 12.100,00 ; 0,10 ;#�REF!; 2.279,00 ; 139.900 ;
NO CATALOGO;4;ELT;45543D;DVD ENGLISH EXPLORER 3 + ESTUCHE; 42.000,00 ; 46.200,00 ; 4.200,00 ; 0,10 ;#�REF!; 2.280,00 ; 48.900 ;
NO CATALOGO;4;ELT;45543E;EXAMVIEW A. SUITE ENG. EXPLORER 3 NAT-CE; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.281,00 ; 60.900 ;
NO CATALOGO;4;ELT;45543I;INTERACTIVE W.S. ENGLISH EXPLORER 3; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 2.282,00 ; 24.900 ;
NO CATALOGO;4;ELT;45543R;TEACHER`S RESOURCE B. ENG. EXPLORER 3; 67.000,00 ; 73.700,00 ; 6.700,00 ; 0,10 ;#�REF!; 2.283,00 ; 77.900 ;
NO CATALOGO;4;ELT;45543W;WORKBOOK ENG. EXPLORER 3 + CD AUDIO; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.284,00 ; 90.900 ;
NO CATALOGO;4;ELT;45544A;STUDENT BOOK ENG. EXPLORER 4 + MULTIROM; 121.000,00 ; 133.100,00 ; 12.100,00 ; 0,10 ;#�REF!; 2.285,00 ; 139.900 ;
NO CATALOGO;4;ELT;45544D;DVD ENGLISH EXPLORER 4 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.286,00 ; 18.900 ;
NO CATALOGO;4;ELT;45544E;EXAMVIEW A. SUITE ENG. EXPLORER 4 NAT-CE; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.287,00 ; 60.900 ;
NO CATALOGO;4;ELT;45544I;INTERACTIVE W.S. ENGLISH EXPLORER 4; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 2.288,00 ; 36.900 ;
NO CATALOGO;4;ELT;45544R;TEACHER`S RESOURCE B. ENG. EXPLORER 4; 67.000,00 ; 73.700,00 ; 6.700,00 ; 0,10 ;#�REF!; 2.289,00 ; 77.900 ;
NO CATALOGO;4;ELT;45544W;WORKBOOK ENG. EXPLORER 4 FREE AUDIO CD; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 2.290,00 ; 90.900 ;
NO CATALOGO;4;ELT;45546A;PUPIL?S BOOK WONDERFUL WORLD 1; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.291,00 ; 96.900 ;
NO CATALOGO;4;ELT;45546B;WONDERFUL WORLD + WORKBOOK 1 + CD-ROM NG; 131.000,00 ; 144.100,00 ; 13.100,00 ; 0,10 ;#�REF!; 2.292,00 ; 150.900 ;
NO CATALOGO;4;ELT;45546C;CLASS CDs 1 and 2 WONDERFUL WORLD 1; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.293,00 ; 18.900 ;
NO CATALOGO;4;ELT;45546D;CD-ROM WONDERFUL WORLD 1; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.294,00 ; 18.900 ;
NO CATALOGO;4;ELT;45546R;RESOURCES PACK WONDERFUL WORLD 1 + 2 FC; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.295,00 ; 72.900 ;
NO CATALOGO;4;ELT;45546V;DVD WONDERFUL WORLD 1 NATGEO; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 2.296,00 ; 24.900 ;
NO CATALOGO;4;ELT;45546W;WORKBOOK WONDERFUL WORLD 1; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.297,00 ; 60.900 ;
NO CATALOGO;4;ELT;45547A;PUPIL?S BOOK WONDERFUL WORLD 2; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.298,00 ; 96.900 ;
NO CATALOGO;4;ELT;45547B;WONDERFUL WORLD + WORKBOOK 2 + CD-ROM NG; 131.000,00 ; 144.100,00 ; 13.100,00 ; 0,10 ;#�REF!; 2.299,00 ; 150.900 ;
NO CATALOGO;4;ELT;45547C;CLASS CDs 1 and 2 WONDERFUL WORLD 2; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.300,00 ; 18.900 ;
NO CATALOGO;4;ELT;45547D;CD-ROM WONDERFUL WORLD 2; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.301,00 ; 18.900 ;
NO CATALOGO;4;ELT;45547G;GRAMMAR BOOK WONDERFUL WORLD 2; 42.000,00 ; 46.200,00 ; 4.200,00 ; 0,10 ;#�REF!; 2.302,00 ; 48.900 ;
NO CATALOGO;4;ELT;45547P;PROJECT BOOK WONDERFUL WORLD 2; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 2.303,00 ; 29.900 ;
NO CATALOGO;4;ELT;45547R;RESOURCES PACK WONDERFUL WORLD 2 + 1 FC; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.304,00 ; 72.900 ;
NO CATALOGO;4;ELT;45547V;DVD WONDERFUL WORLD 2 NATGEO; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 2.305,00 ; 24.900 ;
NO CATALOGO;4;ELT;45547W;WORKBOOK WONDERFUL WORLD 2; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.306,00 ; 60.900 ;
NO CATALOGO;4;ELT;45548A;PUPIL?S BOOK WONDERFUL WORLD 3; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.307,00 ; 96.900 ;
NO CATALOGO;4;ELT;45548B;WONDERFUL WORLD + WORKBOOK 3 + CD-ROM NG; 131.000,00 ; 144.100,00 ; 13.100,00 ; 0,10 ;#�REF!; 2.308,00 ; 150.900 ;
NO CATALOGO;4;ELT;45548C;CLASS CDs 1 and 2 WONDERFUL WORLD 3; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.309,00 ; 18.900 ;
NO CATALOGO;4;ELT;45548D;CD-ROM WONDERFUL WORLD 3; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.310,00 ; 18.900 ;
NO CATALOGO;4;ELT;45548G;GRAMMAR BOOK WONDERFUL WORLD 3; 42.000,00 ; 46.200,00 ; 4.200,00 ; 0,10 ;#�REF!; 2.311,00 ; 48.900 ;
NO CATALOGO;4;ELT;45548P;PROJECT BOOK WONDERFUL WORLD 3; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 2.312,00 ; 29.900 ;
NO CATALOGO;4;ELT;45548V;DVD WONDERFUL WORLD 3 NATGEO; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 2.313,00 ; 24.900 ;
NO CATALOGO;4;ELT;45548W;WORKBOOK WONDERFUL WORLD 3; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.314,00 ; 60.900 ;
NO CATALOGO;4;ELT;45549A;PUPIL?S BOOK WONDERFUL WORLD 4; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.315,00 ; 96.900 ;
NO CATALOGO;4;ELT;45549B;WONDERFUL WORLD + WORKBOOK 4 + CD-ROM NG; 131.000,00 ; 144.100,00 ; 13.100,00 ; 0,10 ;#�REF!; 2.316,00 ; 150.900 ;
NO CATALOGO;4;ELT;45549C;CLASS CDs 1 and 2 WONDERFUL WORLD 4; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.317,00 ; 18.900 ;
NO CATALOGO;4;ELT;45549D;CD-ROM WONDERFUL WORLD 4; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.318,00 ; 18.900 ;
NO CATALOGO;4;ELT;45549G;GRAMMAR BOOK WONDERFUL WORLD 4; 42.000,00 ; 46.200,00 ; 4.200,00 ; 0,10 ;#�REF!; 2.319,00 ; 48.900 ;
NO CATALOGO;4;ELT;45549P;PROJECT BOOK WONDERFUL WORLD 4; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 2.320,00 ; 29.900 ;
NO CATALOGO;4;ELT;45549V;DVD WONDERFUL WORLD 4 NATGEO; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 2.321,00 ; 24.900 ;
NO CATALOGO;4;ELT;45549W;WORKBOOK WONDERFUL WORLD 4; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.322,00 ; 60.900 ;
NO CATALOGO;4;ELT;45550A;PUPIL?S BOOK WONDERFUL WORLD 5; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.323,00 ; 96.900 ;
NO CATALOGO;4;ELT;45550B;WONDERFUL WORLD + WORKBOOK 5 + CD-ROM NG; 131.000,00 ; 144.100,00 ; 13.100,00 ; 0,10 ;#�REF!; 2.324,00 ; 150.900 ;
NO CATALOGO;4;ELT;45550C;CLASS CDs 1 and 2 WONDERFUL WORLD 5; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.325,00 ; 18.900 ;
NO CATALOGO;4;ELT;45550D;CD-ROM WONDERFUL WORLD 5; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.326,00 ; 18.900 ;
NO CATALOGO;4;ELT;45550G;GRAMMAR BOOK WONDERFUL WORLD 5; 42.000,00 ; 46.200,00 ; 4.200,00 ; 0,10 ;#�REF!; 2.327,00 ; 48.900 ;
NO CATALOGO;4;ELT;45550I;INTERACTIVE W.CD-R. WONDERFUL W. 5; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 2.328,00 ; 36.900 ;
NO CATALOGO;4;ELT;45550P;PROJECT BOOK WONDERFUL WORLD 5; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 2.329,00 ; 29.900 ;
NO CATALOGO;4;ELT;45550V;DVD WONDERFUL WORLD 5 NATGEO; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 2.330,00 ; 24.900 ;
NO CATALOGO;4;ELT;45550W;WORKBOOK WONDERFUL WORLD 5; 53.000,00 ; 58.300,00 ; 5.300,00 ; 0,10 ;#�REF!; 2.331,00 ; 60.900 ;
NO CATALOGO;4;ELT;45551A;TIME ZONES 1 STUDENT BOOK +; 99.000,00 ; 108.900,00 ; 9.900,00 ; 0,10 ;#�REF!; 2.332,00 ; 113.900 ;
NO CATALOGO;4;ELT;45551C;CLASSROOM AUDIO CD TIME ZONES 1 2cd?s; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.333,00 ; 18.900 ;
NO CATALOGO;4;ELT;45551E;EXAMVIEW ASS.S. TIME ZONE 1 & 2; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 2.334,00 ; 36.900 ;
NO CATALOGO;4;ELT;45551F;COMBO SPLIT 1A TIME ZONES; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.335,00 ; 96.900 ;
NO CATALOGO;4;ELT;45551G;EXAMVIEW ASS.S. TIME ZONE 3 & 4; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 2.336,00 ; 36.900 ;
NO CATALOGO;4;ELT;45551H;COMBO SPLIT 1B TIME ZONES; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.337,00 ; 72.900 ;
NO CATALOGO;4;ELT;45551M;COMBO SPLIT 1A + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.338,00 ; 105.900 ;
NO CATALOGO;4;ELT;45551N;COMBO SPLIT 1B + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.339,00 ; 105.900 ;
NO CATALOGO;4;ELT;45551P;CLASSROOM PRESENT.T.TIME ZONE 1 CD-ROM; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.340,00 ; 18.900 ;
NO CATALOGO;4;ELT;45551V;CLASSROOM DVD TIME ZONES 1 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.341,00 ; 18.900 ;
NO CATALOGO;4;ELT;45551W;WORKBOOK TIME ZONES 1; 56.000,00 ; 61.600,00 ; 5.600,00 ; 0,10 ;#�REF!; 2.342,00 ; 64.900 ;
NO CATALOGO;4;ELT;45552A;TIME ZONES 2 STUDENT BOOK +; 99.000,00 ; 108.900,00 ; 9.900,00 ; 0,10 ;#�REF!; 2.343,00 ; 113.900 ;
NO CATALOGO;4;ELT;45552C;CLASSROOM AUDIO CD TIME ZONES 2 2cd?s; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.344,00 ; 18.900 ;
NO CATALOGO;4;ELT;45552E;CLASSROOM PRESENT.T.TIME ZONE 2 CD-ROM; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.345,00 ; 18.900 ;
NO CATALOGO;4;ELT;45552F;COMBO SPLIT 2A TIME ZONES; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.346,00 ; 96.900 ;
NO CATALOGO;4;ELT;45552H;COMBO SPLIT 2B TIME ZONES; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.347,00 ; 72.900 ;
NO CATALOGO;4;ELT;45552M;COMBO SPLIT 2A + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.348,00 ; 105.900 ;
NO CATALOGO;4;ELT;45552N;COMBO SPLIT 2B + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.349,00 ; 105.900 ;
NO CATALOGO;4;ELT;45552V;CLASSROOM DVD TIME ZONES 2 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.350,00 ; 18.900 ;
NO CATALOGO;4;ELT;45552W;WORKBOOK TIME ZONES 2; 56.000,00 ; 61.600,00 ; 5.600,00 ; 0,10 ;#�REF!; 2.351,00 ; 64.900 ;
NO CATALOGO;4;ELT;45553A;TIME ZONES 3 STUDENT BOOK +; 99.000,00 ; 108.900,00 ; 9.900,00 ; 0,10 ;#�REF!; 2.352,00 ; 113.900 ;
NO CATALOGO;4;ELT;45553C;CLASSROOM AUDIO CD TIME ZONES 3 2cd?s; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.353,00 ; 18.900 ;
NO CATALOGO;4;ELT;45553F;COMBO SPLIT 3A TIME ZONES; 84.000,00 ; 92.400,00 ; 8.400,00 ; 0,10 ;#�REF!; 2.354,00 ; 96.900 ;
NO CATALOGO;4;ELT;45553H;COMBO SPLIT 3B TIME ZONES; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 2.355,00 ; 72.900 ;
NO CATALOGO;4;ELT;45553M;COMBO SPLIT 3A + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.356,00 ; 105.900 ;
NO CATALOGO;4;ELT;45553N;COMBO SPLIT 3B + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.357,00 ; 105.900 ;
NO CATALOGO;4;ELT;45553P;CLASSROOM PRESENT.T 3  CD-R. TIME ZONES; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.358,00 ; 18.900 ;
NO CATALOGO;4;ELT;45553V;CLASSROOM DVD TIME ZONES 3 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.359,00 ; 18.900 ;
NO CATALOGO;4;ELT;45553W;WORKBOOK TIME ZONES 3; 56.000,00 ; 61.600,00 ; 5.600,00 ; 0,10 ;#�REF!; 2.360,00 ; 64.900 ;
NO CATALOGO;4;ELT;45554A;TIME ZONES 4 STUDENT BOOK +; 99.000,00 ; 108.900,00 ; 9.900,00 ; 0,10 ;#�REF!; 2.361,00 ; 113.900 ;
NO CATALOGO;4;ELT;45554C;CLASSROOM AUDIO CD TIME ZONES 4 2cd?s; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.362,00 ; 18.900 ;
NO CATALOGO;4;ELT;45554M;COMBO SPLIT 4A + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.363,00 ; 105.900 ;
NO CATALOGO;4;ELT;45554N;COMBO SPLIT 4B + MULTIROOM TIME ZONES; 92.000,00 ; 101.200,00 ; 9.200,00 ; 0,10 ;#�REF!; 2.364,00 ; 105.900 ;
NO CATALOGO;4;ELT;45554P;CLASSROOM PRESENT.T.TIME ZONE 4 CD-ROM; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.365,00 ; 18.900 ;
NO CATALOGO;4;ELT;45554S;STUDENT MULTI-ROM TIME ZONE 4 NATIONAL; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 2.366,00 ; 29.900 ;
NO CATALOGO;4;ELT;45554V;CLASSROOM DVD TIME ZONES 4 + ESTUCHE; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 2.367,00 ; 18.900 ;
NO CATALOGO;4;ELT;45554W;WORKBOOK TIME ZONES 4; 56.000,00 ; 61.600,00 ; 5.600,00 ; 0,10 ;#�REF!; 2.368,00 ; 64.900 ;
